id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
717666783,1,56,F,3,graduacao,solteiro,menos que $40K,blue,46,1,3,3,2272.64,2354.12,49
720731808,1,52,F,3,mestrado,solteiro,menos que $40K,blue,38,2,4,3,2437.24,3068.79,53
789907533,1,49,M,3,mestrado,casado,$80K - $120K,blue,40,4,3,2,4576.59,3100.09,54
715919283,1,39,F,4,graduacao,solteiro,$40K - $60K,blue,36,3,3,2,1776.23,2201.76,31
714559458,1,46,M,4,graduacao,casado,$60K - $80K,blue,36,4,1,2,1681.55,1953.28,48
772150983,1,48,F,3,ensino medio,na,menos que $40K,blue,37,4,1,2,2363.26,2635.71,40
713920158,1,41,F,3,sem educacao formal,na,na,blue,36,2,1,3,13733.85,1591.61,30
712998033,1,37,M,3,ensino medio,solteiro,$120K +,blue,36,3,2,2,7361.09,2109.39,44
712843983,1,41,F,2,graduacao,divorciado,menos que $40K,blue,36,3,4,3,1569.23,2288.08,45
714127383,1,48,F,3,na,na,na,blue,36,3,2,3,4431.84,2185.53,48
779380908,1,51,M,1,na,casado,$80K - $120K,blue,39,4,4,3,24462.3,1709.32,37
713011683,1,37,F,3,graduacao,casado,na,blue,24,4,4,2,11239.35,2055.4,43
712677633,1,42,F,0,sem educacao formal,divorciado,na,blue,31,3,4,3,2712.33,2307.65,28
713381433,1,38,F,1,ensino medio,casado,menos que $40K,blue,28,3,3,3,4196.5,1868.4,30
716697708,1,61,F,1,ensino medio,solteiro,na,blue,52,3,4,2,3293.04,3121.57,56
720507108,1,42,F,3,graduacao,casado,menos que $40K,blue,28,3,2,3,1601.46,2339.95,41
716751858,1,34,F,1,na,casado,menos que $40K,blue,36,2,3,3,2401.63,2597.23,40
712829808,1,39,M,3,sem educacao formal,casado,$60K - $80K,blue,29,4,4,3,2187.95,2031.15,40
779302233,1,40,F,4,mestrado,solteiro,menos que $40K,blue,22,4,3,2,1438.84,2502.54,45
717042333,1,53,F,2,graduacao,casado,menos que $40K,blue,44,3,3,3,1473.11,2836.48,48
771061008,1,40,F,2,doutorado,casado,$40K - $60K,blue,27,4,3,2,2208.58,2659.41,56
720824883,1,48,F,1,na,solteiro,menos que $40K,blue,40,3,2,1,3251.55,2483.29,50
715847058,1,59,F,2,sem educacao formal,divorciado,menos que $40K,blue,36,3,3,3,1863.82,2462.73,40
712770408,1,42,F,2,mestrado,na,menos que $40K,blue,36,6,2,3,3413.61,2285.1,40
710752233,1,43,F,5,ensino medio,na,$40K - $60K,blue,24,3,2,2,4430.62,2742.92,49
715146558,1,34,F,2,graduacao,casado,menos que $40K,blue,36,1,2,3,1696.66,2325.84,56
778606308,1,45,M,3,sem educacao formal,divorciado,$80K - $120K,blue,25,2,3,2,6614.59,3016.24,51
710438358,1,42,F,1,sem educacao formal,solteiro,menos que $40K,blue,35,4,3,3,3241.83,2152.66,43
712562433,1,48,F,2,na,casado,menos que $40K,blue,30,3,3,3,4204.87,2316.27,43
713717283,1,40,F,3,na,solteiro,$40K - $60K,blue,29,3,3,3,2473.08,1738.7,32
713822208,1,42,M,2,ensino medio,solteiro,$60K - $80K,blue,33,3,3,3,4836.56,1870.23,45
718230933,1,45,M,4,mestrado,solteiro,menos que $40K,blue,36,5,3,2,1438.62,1253.65,29
711637458,1,44,F,3,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,2228.48,2523.08,45
708384033,1,45,F,3,sem educacao formal,casado,menos que $40K,blue,35,3,3,3,2745.89,2466.75,39
713677158,1,31,F,1,mestrado,divorciado,na,blue,22,2,3,2,1623.27,2126.11,45
718090233,1,56,F,3,mestrado,solteiro,na,blue,36,3,3,3,10016.53,2804.4,37
787529583,1,41,F,5,na,casado,$40K - $60K,blue,30,5,3,2,1588.24,2561.19,61
713772333,1,45,F,3,na,divorciado,menos que $40K,blue,34,4,1,3,3223.96,1979.54,38
714514008,1,38,F,1,mestrado,casado,na,blue,29,3,3,3,8953.77,1982.29,43
711669258,1,50,F,3,sem educacao formal,solteiro,na,blue,36,2,3,3,3187.4,2381.73,47
720592533,1,41,M,4,mestrado,na,$80K - $120K,blue,31,3,2,3,19782.93,2535.44,44
778207083,1,53,M,4,sem educacao formal,solteiro,$80K - $120K,blue,44,3,2,3,11561.39,2153.73,39
778781508,1,44,F,2,ensino medio,casado,na,blue,32,4,3,3,8477.5,2455.51,41
712130058,1,44,F,4,sem educacao formal,solteiro,na,blue,36,3,4,3,8075.01,2415.99,41
794719983,1,44,F,4,ensino medio,na,menos que $40K,blue,38,2,3,2,2616.92,2576.67,42
778378983,1,54,F,1,mestrado,solteiro,menos que $40K,blue,34,5,2,2,2939.25,2476.34,42
709850508,1,33,F,2,mestrado,casado,menos que $40K,blue,20,3,5,2,3202.28,2917.64,37
712448658,1,52,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,2,3,1795.7,2281.21,55
708276183,1,52,F,3,doutorado,casado,menos que $40K,blue,45,2,1,4,1760.66,1554.66,35
720590058,1,51,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,3,3,8840.69,2839.55,47
717748608,1,35,F,4,ensino medio,casado,menos que $40K,blue,24,3,4,2,1555.69,2252.55,51
716694108,1,42,M,4,sem educacao formal,casado,$120K +,blue,34,2,3,3,5195.45,2682.55,48
719981508,1,37,M,2,sem educacao formal,solteiro,na,blue,24,2,3,2,1649.9,2574.42,51
716754783,1,43,M,4,ensino medio,casado,$120K +,blue,30,3,3,2,17228.52,2229.05,44
708575058,1,46,F,3,sem educacao formal,divorciado,$40K - $60K,blue,39,2,2,3,3157.42,3300.14,58
713929533,1,36,F,3,graduacao,casado,menos que $40K,blue,36,2,2,2,1707.11,2060.58,52
720766908,1,40,F,2,sem educacao formal,solteiro,menos que $40K,blue,28,2,2,2,3021.51,2814.09,37
805524708,1,52,F,3,ensino medio,divorciado,menos que $40K,blue,47,3,1,3,6629.83,2599.68,50
716299608,1,58,F,3,na,divorciado,menos que $40K,blue,36,2,3,2,1508.33,1990.42,31
802460433,1,57,F,3,ensino medio,casado,na,blue,51,2,2,5,1438.86,2607.35,37
719512983,1,47,F,4,mestrado,solteiro,menos que $40K,blue,39,3,6,3,1438.09,2295.57,51
714923583,1,38,F,2,mestrado,na,menos que $40K,blue,36,2,2,3,2369.14,1924.08,48
720719883,1,54,F,1,mestrado,solteiro,na,blue,41,3,3,3,1874.92,2535.6,55
806914158,1,38,F,4,mestrado,casado,$40K - $60K,blue,33,4,1,3,4047.94,2134.54,34
812671758,1,47,F,5,doutorado,casado,na,blue,42,3,3,5,4345.01,2458.12,44
793630083,1,39,M,2,ensino medio,solteiro,$120K +,blue,33,1,4,3,1726.11,1804.8,34
712900308,1,44,F,2,graduacao,solteiro,menos que $40K,blue,34,4,3,3,1751.58,2078.55,37
780660183,1,43,F,4,ensino medio,divorciado,menos que $40K,blue,32,2,2,3,8203.55,2613.59,46
720761208,1,59,M,1,graduacao,solteiro,$120K +,blue,47,2,2,4,4789.96,2496.48,41
788794758,1,46,M,4,mestrado,solteiro,$40K - $60K,blue,28,2,4,2,2979.78,2061.52,38
711150333,1,40,F,3,mestrado,solteiro,menos que $40K,blue,31,5,2,3,2391.93,2857.56,40
715516458,1,42,F,1,ensino medio,casado,$40K - $60K,blue,36,5,2,3,2705.49,2602.59,43
808903308,1,54,F,1,na,casado,$40K - $60K,blue,49,4,6,3,2471.43,2519.51,35
713373708,1,54,F,3,na,solteiro,menos que $40K,blue,36,2,3,3,1857.3,2464.5,57
711448983,1,47,F,2,mestrado,casado,menos que $40K,blue,34,2,2,2,2234.65,2313.44,37
712664658,1,35,F,1,mestrado,solteiro,menos que $40K,blue,30,2,2,2,1649.79,2549.43,54
714237033,1,42,F,4,sem educacao formal,casado,na,blue,36,6,3,2,5557.09,2299.24,39
713726958,1,40,F,3,doutorado,casado,menos que $40K,blue,21,5,2,2,1728.23,2191.03,38
711873033,1,35,F,3,na,solteiro,na,blue,29,4,3,2,1438.88,2549.99,56
712715208,1,52,M,1,ensino medio,solteiro,$80K - $120K,blue,44,1,2,3,3770.36,2387.46,51
778899708,1,56,F,2,na,solteiro,$40K - $60K,blue,37,2,3,2,2963.77,2919.42,47
771865908,1,48,F,2,mestrado,solteiro,na,blue,37,4,3,2,11750.93,2532.63,48
715162608,1,48,F,2,mestrado,solteiro,menos que $40K,blue,41,4,3,2,2168.72,2499.87,38
709079883,1,45,F,4,doutorado,casado,menos que $40K,blue,36,5,3,3,1663.77,2729.52,38
721406658,1,32,F,0,na,divorciado,menos que $40K,blue,36,6,3,3,1732.55,2479.29,43
797150733,1,44,M,3,na,solteiro,$40K - $60K,blue,38,5,2,2,1643.55,1754.58,39
714930333,1,39,M,3,graduacao,casado,$80K - $120K,blue,30,2,3,3,4618.66,2476.8,49
717489033,1,27,F,0,ensino medio,solteiro,menos que $40K,blue,18,6,4,1,1438.2,2641.79,40
714424533,1,41,F,4,mestrado,casado,menos que $40K,blue,36,6,2,2,1655.25,2156.05,37
713748708,1,46,F,3,mestrado,solteiro,menos que $40K,blue,37,1,4,2,1438.36,1757.98,44
816476658,1,54,F,2,na,casado,na,blue,49,2,3,4,1812.87,2921.56,44
711234783,1,44,F,4,na,casado,menos que $40K,blue,28,5,3,2,2020.12,2621.41,45
717409533,1,36,F,2,doutorado,solteiro,menos que $40K,blue,26,1,3,2,1821.97,2824.5,43
787452333,1,39,F,1,ensino medio,casado,menos que $40K,blue,25,2,1,2,2024.37,2870.98,36
709520058,1,53,M,5,sem educacao formal,casado,$120K +,blue,38,4,2,2,19138.02,2028.89,43
820694133,1,60,F,0,ensino medio,casado,na,blue,55,4,3,1,5549.65,2412.37,38
711800658,1,42,F,3,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,2145.5,2465.28,42
712279683,1,44,M,3,mestrado,casado,$60K - $80K,blue,36,2,3,3,9114.38,2740.62,52
712853358,1,39,F,3,ensino medio,na,menos que $40K,blue,36,2,2,3,1817.89,2216.73,44
709362033,1,52,F,1,mestrado,casado,menos que $40K,blue,42,1,3,5,1471.75,2253.36,48
719860308,1,42,F,2,mestrado,casado,menos que $40K,blue,36,2,3,3,1438.45,2418.47,48
714443058,1,43,F,4,graduacao,casado,menos que $40K,blue,28,5,4,2,1484.74,1664.75,39
716315508,1,37,F,3,doutorado,casado,$40K - $60K,blue,36,2,5,2,3233.42,1339.55,32
720401658,1,53,F,3,mestrado,solteiro,menos que $40K,blue,34,5,5,3,1438.85,1985.46,38
718806783,1,46,F,3,sem educacao formal,casado,na,blue,36,2,1,3,2872.52,2629.01,41
714484008,1,49,F,4,sem educacao formal,casado,menos que $40K,blue,31,4,2,3,1567.99,2138.54,41
719176308,1,43,M,3,graduacao,divorciado,$80K - $120K,blue,32,6,2,3,7278.58,2120.91,43
714630858,1,36,F,1,sem educacao formal,na,menos que $40K,blue,36,2,2,3,1470.48,2383.81,39
712662783,1,43,F,2,graduacao,casado,na,blue,36,1,6,2,3793.1,2577.85,57
779905008,1,54,F,4,mestrado,na,$40K - $60K,blue,38,2,1,2,1779.55,2660.28,41
720961383,1,47,F,3,sem educacao formal,solteiro,na,blue,36,2,4,3,2952.07,2907.75,60
714202008,1,53,F,2,ensino medio,casado,menos que $40K,blue,36,6,2,3,3918.89,2115.23,42
712704933,1,49,F,4,ensino medio,na,$40K - $60K,blue,43,4,3,3,4048.33,2227.23,41
715904433,1,42,F,4,graduacao,casado,$40K - $60K,blue,34,1,2,3,1695.58,2055.82,46
711691608,1,46,F,4,mestrado,solteiro,menos que $40K,blue,36,2,3,3,2881.37,2450.64,49
708266883,1,34,F,2,mestrado,solteiro,menos que $40K,blue,36,1,3,2,1666.95,2312.76,35
711102858,1,48,F,2,doutorado,solteiro,na,blue,36,4,3,2,3137.57,1618.58,34
711722808,1,51,F,4,mestrado,solteiro,menos que $40K,blue,44,5,3,3,1483.63,2520.16,40
710292333,1,44,F,3,ensino medio,casado,na,blue,36,3,4,3,7772.4,2618.53,52
787339158,1,56,M,1,mestrado,casado,$80K - $120K,blue,50,3,3,6,8688.4,2361.69,41
714848958,1,47,F,2,mestrado,solteiro,menos que $40K,gold,37,6,1,2,15109.98,2315.31,43
713144208,1,51,F,0,ensino medio,casado,na,blue,42,1,4,4,9989.82,2053.28,49
771594783,1,56,F,1,graduacao,casado,na,blue,44,2,4,4,1438.54,2264.73,37
719305608,1,57,F,3,ensino medio,solteiro,menos que $40K,blue,36,4,3,3,2347.59,2447.71,47
720190083,1,56,F,3,na,solteiro,menos que $40K,blue,39,1,4,3,1632.73,2509.01,47
708323208,1,49,F,3,sem educacao formal,casado,menos que $40K,blue,36,4,4,2,1522.23,2241.02,36
716963283,1,47,F,3,mestrado,na,menos que $40K,blue,38,2,3,2,3165.32,2751.62,49
719449533,1,49,F,3,sem educacao formal,solteiro,$40K - $60K,blue,38,1,3,2,2655.38,2386.89,49
778819083,1,41,F,2,doutorado,casado,$40K - $60K,blue,33,1,3,3,1604.71,2264.28,47
714773508,1,54,F,1,mestrado,casado,$40K - $60K,blue,46,6,3,4,1632.92,2532.55,43
711456108,1,46,F,4,na,casado,$40K - $60K,blue,39,5,3,3,1438.86,2488.4,44
713027058,1,46,F,4,doutorado,solteiro,menos que $40K,blue,36,2,3,2,2292.28,2595.01,31
781137783,1,40,M,3,ensino medio,na,menos que $40K,blue,33,1,4,3,2420.49,2478.21,43
719821908,1,38,F,2,ensino medio,solteiro,menos que $40K,blue,16,2,2,1,2703.14,2752.62,43
712378983,1,54,M,1,na,solteiro,$80K - $120K,blue,47,5,5,6,7570.3,2599.52,61
714197133,1,51,F,3,graduacao,casado,$40K - $60K,blue,36,2,3,3,4762.11,2811.91,52
716279508,1,48,M,3,graduacao,casado,$80K - $120K,blue,41,2,3,3,3430.23,2639.99,46
717502083,1,41,M,3,doutorado,solteiro,$120K +,blue,28,4,3,2,6314.42,2718.15,44
709745508,1,58,F,2,na,divorciado,$40K - $60K,blue,47,1,3,4,2295.93,2140.26,40
711382458,1,43,M,5,mestrado,casado,$60K - $80K,blue,38,2,5,3,1438.39,2389.9,49
709102458,1,47,M,2,ensino medio,solteiro,$80K - $120K,blue,36,4,5,3,4754.82,2607.15,41
807946833,1,44,F,2,mestrado,solteiro,menos que $40K,blue,39,6,3,3,1791.8,2771.31,36
717146208,1,59,F,1,mestrado,solteiro,menos que $40K,blue,51,1,4,4,4257.05,2828.04,50
785237958,1,45,M,5,graduacao,casado,$60K - $80K,blue,39,2,3,3,3439.45,2661.23,35
719123958,1,40,M,4,na,divorciado,$60K - $80K,blue,27,2,3,2,5051.91,2137.07,45
712660308,1,44,F,1,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,1895.85,2472.49,40
823548858,1,53,F,4,mestrado,casado,na,blue,49,5,4,5,10533.2,2585.22,48
712144158,1,53,F,1,mestrado,solteiro,menos que $40K,blue,48,6,3,6,2370.33,2164.75,45
824560758,1,35,F,3,mestrado,solteiro,menos que $40K,blue,31,1,4,3,1678.88,2475.52,61
757710783,1,36,F,1,mestrado,casado,menos que $40K,blue,29,4,3,2,1493.18,2516.21,63
710481333,1,50,F,4,ensino medio,casado,menos que $40K,blue,36,5,5,3,2690.61,2272.26,57
711683358,1,46,F,3,ensino medio,na,menos que $40K,blue,41,2,4,3,3313.7,2135.56,44
779859558,1,54,F,3,ensino medio,casado,menos que $40K,blue,38,2,4,2,2452.28,2398.24,29
780670083,1,39,F,2,na,na,$40K - $60K,blue,28,1,3,2,4363.27,2596.83,48
712790358,1,39,F,3,sem educacao formal,casado,na,blue,30,6,4,3,3023.44,2219.5,44
713931258,1,56,F,3,mestrado,casado,menos que $40K,blue,45,2,4,3,1438.61,1988.89,42
708190158,1,38,F,3,ensino medio,solteiro,menos que $40K,blue,26,2,0,3,2920.22,2750.31,41
784895358,1,49,F,1,mestrado,casado,menos que $40K,blue,43,5,3,3,1938.54,2870.67,49
772271508,1,46,F,3,sem educacao formal,solteiro,na,blue,35,2,3,3,1706.17,2320.8,42
711412533,1,40,F,3,ensino medio,solteiro,menos que $40K,blue,35,6,5,3,5492.52,2416.98,45
778191933,1,45,M,3,sem educacao formal,solteiro,$120K +,blue,35,2,5,3,7135.9,2305.54,42
718152333,1,41,F,3,doutorado,solteiro,na,blue,36,2,6,3,2246.2,3607.55,51
785285883,1,49,F,3,mestrado,solteiro,menos que $40K,blue,43,6,4,3,1675.62,2622.45,53
711298458,1,39,F,3,na,casado,menos que $40K,blue,26,5,5,2,2190.36,2338.04,40
715773783,1,44,F,2,mestrado,solteiro,$40K - $60K,blue,35,2,4,3,4196.47,2558.07,38
712747758,1,50,F,4,sem educacao formal,solteiro,menos que $40K,blue,36,2,3,2,2477.05,2037.81,43
750995508,1,41,M,3,na,solteiro,$60K - $80K,blue,32,1,3,3,4697.68,1679.51,29
718437033,1,46,M,2,sem educacao formal,na,$60K - $80K,blue,30,4,2,3,1438.35,2527.09,38
709222008,1,41,M,3,na,solteiro,$80K - $120K,blue,32,1,4,3,4742.58,2422.72,41
718742808,1,55,F,1,ensino medio,casado,$40K - $60K,blue,46,2,3,4,4629.78,2877.56,49
721426383,1,36,F,3,na,solteiro,menos que $40K,blue,36,4,0,3,1558.57,2424.38,40
721041483,1,45,M,4,doutorado,casado,$60K - $80K,blue,37,1,2,2,13093.37,2032.63,39
708416433,1,41,F,1,ensino medio,solteiro,menos que $40K,blue,36,4,2,3,2372.36,2499.84,41
779183958,1,45,F,2,mestrado,solteiro,menos que $40K,blue,33,1,4,3,1492.71,2469.33,38
711666708,1,52,F,2,ensino medio,casado,na,blue,39,1,4,3,2233.35,2888.81,50
819634233,1,46,F,2,mestrado,na,menos que $40K,blue,40,5,2,2,6568.76,1507.39,33
719868183,1,42,F,3,ensino medio,casado,$40K - $60K,blue,30,5,2,3,1456.35,2843.26,42
767404083,1,52,M,2,mestrado,solteiro,$60K - $80K,blue,45,2,3,3,3460.49,2355.19,47
772127508,1,31,F,1,sem educacao formal,casado,menos que $40K,blue,20,6,2,2,1438.12,2614.4,49
796083783,1,55,F,2,graduacao,solteiro,na,blue,49,1,6,0,1438.38,2278.68,57
778441533,1,45,F,4,ensino medio,solteiro,na,blue,26,6,2,2,4549.94,2240.92,34
712683633,1,32,F,0,na,casado,menos que $40K,blue,36,5,3,3,1438.86,2464.14,37
708885558,1,56,F,1,ensino medio,solteiro,menos que $40K,blue,48,1,2,5,3556.68,2220.59,45
719150658,1,51,F,2,mestrado,casado,na,blue,34,2,2,3,7551.84,2977.23,46
716354883,1,59,F,0,mestrado,na,na,blue,49,2,2,3,9076.09,3048.88,53
720150858,1,34,M,2,ensino medio,casado,$80K - $120K,blue,25,6,0,2,1439.57,2932.81,44
711092658,1,39,F,3,mestrado,casado,na,blue,26,2,3,2,4376.27,2862.67,52
779247483,1,46,F,1,sem educacao formal,na,na,blue,28,5,6,2,2069.03,2754.58,55
772306383,1,57,F,3,na,na,menos que $40K,blue,43,5,2,3,1462.07,2299.69,42
719759733,1,59,F,0,na,solteiro,$40K - $60K,blue,52,2,3,4,1852.6,2851.04,49
822170733,1,45,F,4,graduacao,solteiro,menos que $40K,blue,41,6,2,3,3785.98,2401.2,54
719299533,1,55,F,1,na,na,menos que $40K,blue,36,2,2,3,3626.08,2954.31,42
716688183,1,51,F,1,ensino medio,casado,menos que $40K,blue,43,4,3,3,1665.44,2878.11,45
741517458,1,49,F,4,mestrado,casado,menos que $40K,blue,42,2,3,4,2575.15,1874.12,40
772286658,1,63,M,1,mestrado,solteiro,$60K - $80K,blue,52,6,3,4,14324.55,2083.76,56
771045708,1,41,F,5,mestrado,casado,menos que $40K,blue,28,2,3,3,1504.89,2801.81,51
720460083,1,45,F,4,na,solteiro,na,gold,27,1,3,2,34516.66,2198.78,42
717874533,1,46,M,2,ensino medio,solteiro,$40K - $60K,blue,36,5,2,2,6362.72,1968.28,51
712136058,1,54,F,2,graduacao,solteiro,na,blue,36,1,3,3,8827.73,2643.78,50
714276408,1,52,F,3,sem educacao formal,solteiro,$40K - $60K,blue,36,2,3,3,1915.7,2264.25,39
713555133,1,56,F,3,ensino medio,na,menos que $40K,blue,44,4,2,3,1667.58,2424.77,40
711232608,1,47,F,5,ensino medio,solteiro,menos que $40K,blue,36,2,2,3,1636.52,2235.97,35
719590458,1,44,F,4,mestrado,casado,menos que $40K,blue,36,6,3,3,1905.47,3121,46
807379833,1,48,M,3,mestrado,divorciado,$40K - $60K,blue,43,2,3,3,9104.1,2563.21,34
778860783,1,57,M,2,na,divorciado,$120K +,blue,38,1,4,2,24379.46,2836.95,41
780008358,1,59,M,0,sem educacao formal,na,$60K - $80K,blue,48,2,2,6,13172.76,2598.07,47
721274208,1,41,F,2,ensino medio,solteiro,menos que $40K,blue,36,4,3,3,2201.46,2408.88,38
714076683,1,29,F,0,graduacao,casado,menos que $40K,blue,19,2,2,1,3261.21,2461.54,54
812218908,1,46,F,2,na,casado,menos que $40K,blue,36,2,2,3,4065.17,2899.08,51
787482033,1,60,M,1,ensino medio,divorciado,$80K - $120K,blue,48,1,3,5,28930.69,2251.48,27
813810333,1,50,M,3,doutorado,casado,$60K - $80K,blue,45,6,3,4,2049.21,2703.7,54
802668333,1,49,M,2,mestrado,solteiro,$80K - $120K,blue,43,2,3,3,2384.51,3512.46,50
710061783,1,49,M,1,mestrado,casado,$40K - $60K,blue,40,6,4,1,14973.03,4517.76,59
789312033,1,48,F,4,doutorado,solteiro,menos que $40K,blue,38,3,3,3,3874.1,4921.65,51
713425383,1,59,F,1,ensino medio,solteiro,menos que $40K,blue,46,2,2,3,7484.31,4923.04,56
770842833,1,49,F,3,ensino medio,casado,na,silver,36,2,3,3,34516.56,4777.57,51
809464608,1,47,F,3,ensino medio,casado,na,silver,31,3,2,3,34516.68,2691.84,42
712925808,1,51,F,1,na,casado,$40K - $60K,blue,36,2,2,3,2710.82,4724.02,60
708419733,1,47,M,3,graduacao,solteiro,$60K - $80K,blue,39,5,2,3,22599.25,4739.04,55
801380808,1,44,M,2,doutorado,casado,$80K - $120K,blue,38,1,1,2,25894.31,4847.01,49
716329383,1,46,F,3,mestrado,solteiro,menos que $40K,blue,36,4,3,2,3138.91,4724.28,56
715327683,1,45,F,4,doutorado,solteiro,menos que $40K,blue,36,1,3,3,4478,4996.14,55
718958583,1,44,M,4,doutorado,solteiro,$80K - $120K,blue,36,5,2,3,2367.86,4506.07,59
778863258,1,46,F,4,na,casado,na,blue,27,1,3,2,6030.56,4983.8,62
712075083,1,50,M,4,ensino medio,solteiro,$120K +,blue,41,4,3,3,6982.58,4830.06,50
720903258,1,48,M,3,na,na,$60K - $80K,blue,28,2,1,2,9405.13,4801.46,47
811700058,1,41,M,2,mestrado,solteiro,$60K - $80K,gold,36,2,3,3,34516.43,4822.02,57
720164358,1,53,F,4,mestrado,solteiro,$40K - $60K,blue,43,1,2,3,6058.02,4754.73,60
711325308,1,46,M,3,na,solteiro,$80K - $120K,blue,34,4,3,3,9959.93,4859,64
709893858,1,43,M,3,doutorado,casado,$40K - $60K,blue,36,6,2,2,9422.26,4633.25,58
711854808,1,41,M,3,ensino medio,casado,$120K +,blue,32,2,1,2,34516.07,4734.18,57
720891633,1,53,F,2,ensino medio,solteiro,menos que $40K,blue,46,6,2,1,3199.44,4805.83,59
769152783,1,60,F,2,ensino medio,solteiro,menos que $40K,blue,54,1,2,6,8141.05,5043.14,53
779315508,1,43,M,4,doutorado,solteiro,$40K - $60K,blue,25,1,2,2,9043.44,4638.39,48
789560433,1,49,M,3,doutorado,solteiro,$60K - $80K,blue,42,2,2,4,14895.13,5147.9,53
771097683,1,43,M,2,ensino medio,solteiro,$120K +,blue,30,1,2,2,10896.05,4935.34,58
711736083,1,47,F,4,graduacao,divorciado,na,blue,36,4,3,3,6769.2,4885.03,54
718304583,1,43,M,2,na,casado,$60K - $80K,gold,33,1,2,3,34516.76,4805.51,54
780450708,1,58,M,1,graduacao,solteiro,$120K +,silver,45,1,2,3,34516.45,4864.7,48
714342033,1,52,M,1,ensino medio,casado,$120K +,blue,34,2,1,3,34516.14,4863.94,56
788943333,1,51,M,3,doutorado,casado,$80K - $120K,silver,37,6,2,2,34516.58,4810.22,55
714077583,1,43,M,3,doutorado,casado,$40K - $60K,platinum,31,2,4,3,23981.68,4758.43,65
720939933,1,46,F,4,na,solteiro,menos que $40K,blue,33,5,5,3,2879.09,4684.56,56
716212383,1,38,M,1,ensino medio,solteiro,$120K +,blue,30,5,3,3,10874.41,4619.36,59
757667133,1,54,M,2,graduacao,solteiro,$80K - $120K,blue,47,2,2,2,13769.7,4738.24,53
794571108,1,39,M,2,mestrado,divorciado,$40K - $60K,silver,23,5,3,2,17894.12,4691.27,63
714938733,1,48,M,1,doutorado,solteiro,$80K - $120K,blue,38,4,2,2,13174.51,4890.59,49
716199408,1,52,F,2,mestrado,solteiro,na,blue,41,2,3,3,3608.44,4907.74,53
790051758,1,50,M,2,mestrado,solteiro,$120K +,blue,42,2,2,1,31782.15,4800.78,53
807393558,1,51,M,4,na,solteiro,$120K +,silver,46,2,3,3,34516.47,4615.83,49
711167808,1,40,M,4,na,solteiro,$60K - $80K,blue,30,4,6,3,18975.23,4803.75,65
717579258,1,36,M,1,na,na,$40K - $60K,blue,36,2,3,3,6893.51,4782.38,50
716609433,1,55,M,2,ensino medio,divorciado,$120K +,blue,46,5,2,3,16828.93,4939.43,63
720962208,1,42,M,2,doutorado,casado,$60K - $80K,blue,27,2,2,2,2476.86,4659.52,48
793608258,1,54,F,3,mestrado,solteiro,menos que $40K,silver,48,1,2,5,13432.62,4909.45,50
771411408,1,50,M,1,doutorado,na,$80K - $120K,blue,38,2,4,3,2673.84,4929.42,54
720006333,1,48,M,2,graduacao,divorciado,$80K - $120K,blue,40,4,3,3,4479.82,4520.5,63
791730183,1,38,F,2,graduacao,na,menos que $40K,blue,32,2,6,2,7385.84,5070.51,50
712582983,1,47,F,3,mestrado,casado,menos que $40K,silver,36,4,1,3,14057.78,4729.62,54
713003358,1,40,M,3,mestrado,solteiro,$80K - $120K,blue,30,2,2,2,29338.91,4983.48,40
718259433,1,45,F,3,ensino medio,casado,na,blue,40,1,2,4,8383.51,5460.18,63
720655833,1,48,F,4,ensino medio,casado,menos que $40K,blue,30,2,2,3,2913.21,4955.17,56
711742758,1,43,F,5,graduacao,solteiro,$40K - $60K,blue,32,2,1,3,11508.89,5242.86,74
712157958,1,44,M,3,ensino medio,casado,$80K - $120K,blue,36,1,2,3,10908.24,4883.83,42
711332883,1,62,M,1,ensino medio,solteiro,$60K - $80K,blue,46,2,3,3,7547.98,5294.11,73
717696333,1,44,M,4,na,casado,$120K +,blue,36,4,3,3,34516.61,5425.93,60
718353633,1,50,M,1,doutorado,na,$80K - $120K,gold,36,2,2,3,34516.82,5547.6,75
789412458,1,44,M,2,doutorado,casado,$60K - $80K,blue,34,6,4,3,23026.16,4909.55,52
711249858,1,49,M,4,na,casado,$80K - $120K,blue,38,2,2,3,29890.4,3315.09,47
719071158,1,54,F,0,mestrado,solteiro,na,platinum,38,2,2,2,34516.28,3901.4,54
719714658,1,61,M,0,doutorado,solteiro,$60K - $80K,blue,43,5,2,3,12218.81,5272.76,62
716858433,1,43,F,4,mestrado,solteiro,menos que $40K,blue,32,4,1,3,3015.97,5372.36,75
714052158,1,49,M,2,ensino medio,casado,$120K +,blue,39,2,2,3,11714.23,5366.12,68
720178158,1,46,F,4,ensino medio,na,menos que $40K,blue,37,5,3,3,7552.53,5537.45,63
710958933,1,43,M,3,mestrado,solteiro,$40K - $60K,blue,35,5,2,3,6080.56,4866.02,56
